country,Year,Region,CO2 emissions from fuel combustion (MtCO2),Average CO2 emission factor (tCO2/toe),CO2 intensity at constant purchasing power parities (kCO2/$15p),Total energy production (Mtoe),Total energy consumption (Mtoe),Share of renewables in electricity production (%),Share of electricity in total final energy consumption (%),Oil products domestic consumption (Mt),Refined oil products production (Mt),Natural gas production (bcm),Natural gas domestic consumption (bcm),Energy intensity of GDP at constant purchasing power parities (koe/$15p),Electricity production (TWh),Electricity domestic consumption (TWh),Coal and lignite domestic consumption (Mt),Share of wind and solar in electricity production (%),Crude oil production (Mt),Coal and lignite production (Mt)
Algeria,2015,Arab States,135.4609762,2.417492924,0.283723778,146.1713806,56.03365986,0.2944922,11.6413168,18.178,38.345,83.97706565,40.58197461,0.117362816,75.384,57.354,0.214,0.102143691,67.53,0.0
Argentina,2015,South/Latin America,180.2323225,2.172997398,0.208723712,73.43704975,82.9418032,23.81761054,19.77940766,28.275,28.48,39.92603341,50.74296941,0.096053365,145.447,132.09,1.975,0.418021685,31.316,0.034
Australia,2015,Asia & Pacific,380.822048,3.006401071,0.345538248,383.0184101,126.6704073,13.34208381,22.33875534,46.406,27.497,68.05597188,37.13402111,0.114934182,251.415,225.318,115.97,6.559274506,17.241,512.431
Belgium,2015,Europe,99.540696,1.896659615,0.191050608,10.74605467,52.48210866,22.36018618,16.74213379,21.139,35.203,0.0,18.51517797,0.100730045,69.825,83.162,5.062394716,12.37522377,0.0,0.106
Brazil,2015,South/Latin America,462.7901342,1.556263102,0.153512245,278.2773527,297.3726831,74.07762717,18.22663593,115.171,108.11,24.10597337,42.06598301,0.098641576,581.652,514.399,29.76143923,3.728174235,127.329,8.029
Canada,2015,North America,570.1871903,1.216036539,0.216245051,473.4099485,282.9599601,64.03234926,22.13310446,104.977,90.317,164.9660677,114.9399208,0.177827757,657.944,544.898,38.848,4.561634425,221.992,62.344
Chile,2015,South/Latin America,81.49542814,2.294668676,0.199896136,12.08410451,35.51511771,43.60433496,23.05394469,14.326,9.603,1.006000941,4.391995725,0.087113289,75.387,67.647,12.07403161,4.478225689,0.282,3.143
China,2015,Asia & Pacific,9076.666647,3.031900865,0.512162646,2515.699481,2993.721448,24.12619474,20.16244054,507.199,510.519,134.6100023,191.8011657,0.168924602,5859.515,5103.446,3769.828197,3.937322458,216.759,3563.165
Colombia,2015,South/Latin America,75.12163253,1.852254664,0.113759008,128.7552748,40.5568597,63.6368263,17.79001805,12.827,11.778,13.95601569,11.34400879,0.061416505,78.596,65.447,5.971,0.097969362,52.101,85.548
Czechia,2015,Europe,100.8997204,2.402994825,0.283975188,28.89162349,41.98915425,12.75210986,17.78084928,8.492,7.536,0.247000303,7.867997923,0.11817553,83.892,56.398,46.07540996,3.475897583,0.216,46.531
