country,Year,Region,CO2 emissions from fuel combustion (MtCO2),Average CO2 emission factor (tCO2/toe),CO2 intensity at constant purchasing power parities (kCO2/$15p),Total energy production (Mtoe),Total energy consumption (Mtoe),Share of renewables in electricity production (%),Share of electricity in total final energy consumption (%),Oil products domestic consumption (Mt),Refined oil products production (Mt),Natural gas production (bcm),Natural gas domestic consumption (bcm),Energy intensity of GDP at constant purchasing power parities (koe/$15p),Electricity production (TWh),Electricity domestic consumption (TWh),Coal and lignite domestic consumption (Mt),Share of wind and solar in electricity production (%),Crude oil production (Mt),Coal and lignite production (Mt)
Algeria,2009,Arab States,97.15917043,2.383123741,0.248216258,153.055766,40.76967081,0.753063937,9.569990791,14.004,30.873,83.37097594,27.5799815,0.104155841,40.634,30.526,0.646,0.0,77.735,0.0
Argentina,2009,South/Latin America,152.5661962,2.189205331,0.209362743,79.20083658,69.69021774,29.60244548,18.61238217,23.806,27.609,42.64398659,44.45199078,0.095634128,122.348,105.349,1.213,0.030241606,35.336,0.076
Australia,2009,Asia & Pacific,393.2345964,3.122592833,0.4168097,295.3019824,125.9320755,7.522908423,23.59932542,40.564,33.236,49.46901304,31.16999397,0.133481924,248.162,217.361,144.4894138,1.605805885,23.26,407.898
Belgium,2009,Europe,105.2578343,1.89276858,0.221663591,14.7775373,55.61051437,7.527812791,16.6019542,21.022,34.624,0.0,21.31016449,0.117110773,91.235,79.662,4.505,1.275826163,0.0,0.029
Brazil,2009,South/Latin America,332.8410004,1.37799419,0.125623589,231.5419906,241.5402059,88.99577577,17.96211851,94.337,96.819,11.98400519,20.67501344,0.091164092,466.121,420.532,17.86206231,0.265596272,102.121,5.709
Canada,2009,North America,530.7572237,1.345066285,0.253088582,393.5043883,261.0508423,63.00542228,22.56138435,98.996,95.898,162.0939836,93.9819703,0.188160676,608.6,516.421,49.525,1.432467959,155.84,62.936
Chile,2009,South/Latin America,65.7748224,2.227007332,0.206719667,10.20868006,29.53507223,48.8274431,20.4732745,14.472,10.006,1.845001987,3.252000626,0.092823973,60.722,54.533,6.667483755,0.289845526,0.644,0.636
China,2009,Asia & Pacific,7218.073126,3.142744363,0.65820945,2051.665652,2296.742049,17.8637982,16.02814443,382.561,388.297,85.26898872,89.45092882,0.209437795,3715.061,3222.519,3158.006532,0.735142707,189.616,3042.699
Colombia,2009,South/Latin America,57.97453329,1.86824544,0.115220833,98.47530671,31.03154011,72.88123732,17.63883426,9.596,13.025,11.95798516,10.00800636,0.061673285,57.156,45.10361826,4.943,0.113723844,34.623,72.807
Czechia,2009,Europe,110.0082801,2.585557545,0.344143303,31.66006776,42.54721782,6.335706029,16.87749158,9.003,7.683,0.224999933,8.227009744,0.133102163,82.185,55.337,51.93,0.458721178,0.31,56.417
Egypt,2009,Middle east,181.8732069,2.437162954,0.208045067,88.76994704,74.62496778,11.14579683,18.02432883,33.416,30.285,62.078,43.753,0.085363626,125.572,105.475,1.012,0.902271207,33.987,0.0
