country,Year,Region,CO2 emissions from fuel combustion (MtCO2),Average CO2 emission factor (tCO2/toe),CO2 intensity at constant purchasing power parities (kCO2/$15p),Total energy production (Mtoe),Total energy consumption (Mtoe),Share of renewables in electricity production (%),Share of electricity in total final energy consumption (%),Oil products domestic consumption (Mt),Refined oil products production (Mt),Natural gas production (bcm),Natural gas domestic consumption (bcm),Energy intensity of GDP at constant purchasing power parities (koe/$15p),Electricity production (TWh),Electricity domestic consumption (TWh),Coal and lignite domestic consumption (Mt),Share of wind and solar in electricity production (%),Crude oil production (Mt),Coal and lignite production (Mt)
Algeria,1995,Arab States,56.82881237,2.343683972,0.242386276,106.7216699,24.24764305,0.921504966,9.543157538,7.446,24.632,54.85105523,16.78699248,0.103421058,20.944,16.102,0.901,0.0,56.753,0.0
Argentina,1995,South/Latin America,108.8263334,2.081683914,0.215150399,65.75437415,52.27802966,40.35962549,12.74594607,20.375,22.763,24.32501483,25.70099601,0.103354019,67.181,56.006,1.363125517,0.0,39.04,0.302
Australia,1995,Asia & Pacific,285.4007164,3.083929041,0.493418286,186.906487,92.54451467,9.808903955,19.66450567,33.028,35.983,29.26000941,20.0959782,0.159996641,173.159,151.119,101.706,0.01328259,26.87,241.807
Belgium,1995,Europe,113.9606054,2.136414825,0.318392403,11.93369733,53.341984,2.096548758,14.9083141,21.455,28.941,0.000263158,12.75518541,0.149031171,74.408,69.829,13.79664914,0.012095474,0.0,1.197
Brazil,1995,South/Latin America,235.7286597,1.458870737,0.132088387,112.4885516,161.5829654,94.1574958,16.59622409,69.987,64.272,5.025997677,4.983994683,0.090541529,275.601,262.355,18.775,0.0,36.074,5.199
Canada,1995,North America,460.9964643,1.313048959,0.341541481,352.1425399,234.2379893,61.01182612,22.40949467,78.556,85.106,159.2048366,81.42704001,0.260113287,560.116,475.829,53.204,0.017139307,110.277,74.981
Chile,1995,South/Latin America,38.78970413,2.114607449,0.218669618,8.303657673,18.34369029,72.40518072,13.49644692,9.012,8.126,1.70400088,1.358998915,0.103409083,28.027,24.481,3.515900038,0.0,0.635,1.038
China,1995,Asia & Pacific,2944.451149,2.818832343,1.00103195,1064.585261,1044.564128,19.2141393,7.908040775,189.786,177.652,17.94700881,17.80098069,0.355122912,1007.914,848.435,1342.337945,0.018652385,150.044,1338.746
Colombia,1995,South/Latin America,54.27890255,1.965546475,0.160813786,59.24369878,27.61517128,76.4046259,13.69464791,10.362,12.623,4.872998439,4.794993713,0.081816323,42.716,34.847,5.609,0.0,30.291,25.651
Czechia,1995,Europe,126.0725392,3.019960222,0.575462711,32.69035479,41.74642377,4.402846484,14.53635542,7.866,7.26,0.254000298,8.070008132,0.190553076,60.847,52.155,65.807,0.0,0.276,74.901
Egypt,1995,Middle east,82.65921798,2.295447412,0.190419063,60.66412546,36.01006826,21.94807692,14.87137138,19.451,27.24,12.594,12.594,0.082955097,52.0,44.555,1.314,0.0,46.588,0.0
France,1995,Europe,366.5739706,1.528755503,0.185656779,127.8680981,239.7858715,15.88734184,19.17843857,84.092,81.947,3.352997951,33.49102789,0.121443081,494.274,367.887,24.84995002,0.103788587,3.027,0.0
Germany,1995,Europe,868.3180413,2.079335868,0.234060506,144.8915688,336.4704441,5.658459958,16.27687964,127.846,114.268,21.06900865,83.37806994,0.112565031,537.284,472.579,274.485,0.319942526,3.918,251.784
