country,Year,Region,CO2 emissions from fuel combustion (MtCO2),Average CO2 emission factor (tCO2/toe),CO2 intensity at constant purchasing power parities (kCO2/$15p),Total energy production (Mtoe),Total energy consumption (Mtoe),Share of renewables in electricity production (%),Share of electricity in total final energy consumption (%),Oil products domestic consumption (Mt),Refined oil products production (Mt),Natural gas production (bcm),Natural gas domestic consumption (bcm),Energy intensity of GDP at constant purchasing power parities (koe/$15p),Electricity production (TWh),Electricity domestic consumption (TWh),Coal and lignite domestic consumption (Mt),Share of wind and solar in electricity production (%),Crude oil production (Mt),Coal and lignite production (Mt)
Algeria,2010,Arab States,97.58852959,2.342638044,0.240649767,154.3735281,41.6575364,0.360703995,11.05998,14.113,33.995,84.61991851,27.37897916,0.102725971,48.239,36.494,0.509,0.0,74.428,0.0
Argentina,2010,South/Latin America,162.8333985,2.17639863,0.202907022,78.13215913,74.81781887,27.84906559,18.03448578,27.34,27.96,41.34097836,44.59197482,0.093230633,126.015,110.594,1.68,0.019838908,35.047,0.059
Australia,2010,Asia & Pacific,391.1876751,3.098726915,0.406241165,323.3520117,126.2414165,8.615496654,23.51094838,42.229,32.984,52.65097213,31.96197393,0.131099376,252.661,220.848,133.1583589,2.153874163,24.236,435.876
Belgium,2010,Europe,114.2312941,1.909489829,0.233862409,15.57240587,59.82293929,8.2467512,16.58904456,21.538,35.094,0.0,23.25280081,0.122473765,95.189,85.918,5.710894757,1.945602958,0.0,0.016
Brazil,2010,South/Latin America,376.9691415,1.411160083,0.132317626,247.6601042,267.1342152,84.72423388,17.48348314,103.529,97.651,15.14600169,27.92001055,0.093765142,515.745,459.308,23.44590654,0.422107825,107.445,5.415
Canada,2010,North America,546.2061567,1.387231859,0.253679854,399.4195106,261.5456912,61.28054443,22.25648808,103.33,98.045,156.3039037,97.36197855,0.182867667,603.056,520.094,50.837,1.992020642,163.78,67.894
Chile,2010,South/Latin America,70.25045917,2.276244822,0.208595199,9.223087111,30.86243557,40.202535,19.63369886,13.765,8.633,1.848000021,5.295993331,0.091640054,60.434,55.29,8.380084964,0.734685773,0.551,0.619
China,2010,Asia & Pacific,7798.131052,3.074514744,0.642741509,2236.15824,2536.377835,18.83147144,16.9313488,400.537,400.934,95.79098919,125.1379752,0.209054619,4207.993,3625.524,3349.515749,1.08020617,203.819,3316.101
Colombia,2010,South/Latin America,59.94850589,1.965991833,0.114179948,106.3554023,30.49275428,70.70048986,17.72755943,9.695,13.196,12.6729966,10.60101108,0.058077529,60.629,45.87386092,4.266,0.077520658,40.558,74.35
Czechia,2010,Europe,113.6746084,2.520574007,0.347707962,32.05425392,45.09869899,7.558525313,16.81269639,8.804,8.201,0.246000073,9.280000629,0.137947928,85.903,56.173,52.12974627,1.206011431,0.272,55.367
Egypt,2010,Middle east,184.1211022,2.491415045,0.200306208,85.25006561,73.90221978,10.04795771,20.09577672,34.02,30.23,56.81406218,43.83896358,0.08039857,146.796,123.716,0.958,1.160794572,34.676,0.0
France,2010,Europe,356.443084,1.356225984,0.137961641,135.6081475,262.8198311,14.5810205,23.64261151,75.111,71.095,0.77699933,48.19805801,0.101724671,569.288,471.791,17.65872506,1.963153975,1.169,0.872
Germany,2010,Europe,780.9087728,1.758613689,0.162262669,131.763374,329.7072781,17.62383119,19.27720465,101.195,101.479,15.06900703,94.53202667,0.092267375,633.12,546.866,232.3944523,8.274260804,3.78,183.511
India,2010,Asia & Pacific,1570.30692,2.24088999,0.300395841,503.7977675,700.7514548,16.33588053,12.75034754,150.966,202.334,51.249,52.80299787,0.134052025,974.799,722.514,684.33,2.029444019,42.188,570.427
Indonesia,2010,Asia & Pacific,410.4774734,2.035194731,0.202882641,373.7883903,201.6895323,15.85402492,8.677195789,59.664,46.725,85.71498945,43.52599248,0.09968709,169.755,147.297,67.075,5.515006922,47.536,325.0
Iran,2010,Middle east,515.2473063,2.521753288,0.484315408,342.2765501,204.3210606,4.163393559,10.15313644,77.21,88.518,143.8770807,144.420128,0.192055032,232.959,187.931,1.920458061,0.069969394,214.355,1.089
Italy,2010,Europe,402.0085563,2.310958147,0.173335355,33.22401437,173.9575235,26.56920388,19.03922834,66.547,90.131,8.406006315,83.09698163,0.075005839,302.064,309.883,21.6,5.689191694,5.982,0.095
Japan,2010,Asia & Pacific,1115.186072,2.216245969,0.22812282,103.3383821,503.1869603,10.15117444,26.52689812,185.807,178.07,3.526000368,111.2890129,0.102932086,1170.899,1051.271,184.2978398,2.651381545,0.65,1.145
Kazakhstan,2010,Asia & Pacific,217.1546893,3.142621398,0.61365365,156.85689,69.09985703,9.706458873,13.23442385,9.273,14.447,28.33002519,25.56698531,0.195268081,82.646,64.6127,83.168,0.0,80.961,110.929
Kuwait,2010,Middle east,78.99772337,2.704755546,0.525912362,134.5565859,29.20697343,0.0,19.71123999,16.253,46.419,11.733,14.523,0.194439887,57.082,38.418,0.0,0.0,122.993,0.0
Malaysia,2010,Asia & Pacific,193.7479645,2.640305928,0.334276285,89.28392165,73.38087699,5.992659433,22.83842398,24.04,23.188,60.45904705,36.76199018,0.126605134,124.786,110.853,23.441,0.001113214,34.074,2.397
Mexico,2010,South/Latin America,445.6886582,2.495659498,0.231285256,222.587401,178.5855236,16.60279163,15.70354221,88.328,69.043,50.95498754,69.97496075,0.092675005,275.538,221.091,23.582,2.862763031,144.762,15.304
