country,Year,Region,CO2 emissions from fuel combustion (MtCO2),Average CO2 emission factor (tCO2/toe),CO2 intensity at constant purchasing power parities (kCO2/$15p),Total energy production (Mtoe),Total energy consumption (Mtoe),Share of renewables in electricity production (%),Share of electricity in total final energy consumption (%),Oil products domestic consumption (Mt),Refined oil products production (Mt),Natural gas production (bcm),Natural gas domestic consumption (bcm),Energy intensity of GDP at constant purchasing power parities (koe/$15p),Electricity production (TWh),Electricity domestic consumption (TWh),Coal and lignite domestic consumption (Mt),Share of wind and solar in electricity production (%),Crude oil production (Mt),Coal and lignite production (Mt)
Romania,1990,Europe,3.019561058899458,1.3921201373474483,1.9002189215281236,3.1945265697591902,3.4209232927555124,-1.9149500848027894,-1.483069005061338,3.5060585927541994,4.324580206364354,3.1450585179451265,3.034820065150264,1.8833997853950672,1.2148427616305078,3.715780636918325,1.6068158578484943,-0.6283774077698115,1.73411451648988,1.0659432428656173
Romania,1991,Europe,1.829317567839088,1.51915990860506,1.7174634205579837,1.8600249434352663,1.787754000107857,-0.7657115938598493,-1.346927700378762,2.081977391009539,0.8231951611625137,2.3730619226726324,1.9844349944691269,1.6440123579042951,-0.5141040027877297,1.261081012438814,0.623302000158041,-0.6283774077698115,0.9039342701581864,0.18050351006687376
Romania,1992,Europe,1.4680105356205029,2.075398759400838,1.8294125141871072,1.3190653821800347,1.0380015079221636,-1.357774423470132,-0.6729943841439312,0.7778021361476825,0.03202962379833177,1.711313164790453,1.4871248315781405,1.5961019573807724,-1.1148358388659017,0.17112601046049808,1.1887725117066632,-0.6283774077698115,0.9301965626607704,1.0946444441194503
Romania,1993,Europe,1.0872799171791523,1.217955660614887,1.4974450885669313,1.261802413969459,0.9735152501379277,-1.1514946399270496,-0.9034658944696068,0.3758266930736142,0.1484166933038994,1.4827152810183204,1.229710307753433,1.4949774341956068,-0.8197677859456032,-0.8933222037755004,1.338723848165122,-0.6283774077698115,1.0060654076682363,1.3105941241416095
Romania,1994,Europe,0.8762990335813291,1.4432047959260004,1.2137564610115812,0.7945719285130736,0.5847493093428093,-1.0582072057399226,-1.2171597187743268,0.31244028943512825,0.8303027684605636,0.9957538045315157,1.0708461566981267,1.1185584791494265,-0.8980840529189837,-1.3506036871145342,1.187625322098599,-0.6283774077698115,1.0374342570463233,1.4316917059024363
Romania,1995,Europe,1.0282862408538953,0.7889213058884077,1.1133433402984907,0.9807971921237485,1.1186128086893083,-0.4060023339181201,-1.1004246562506086,0.37318559292201114,0.7445672554278359,0.8933774953535343,1.0629224277469502,1.1897875649548852,0.05322824884591275,-0.7828804424170236,1.3448691723842672,-0.6283774077698115,1.0855817933010612,1.5177953096639365
Romania,1996,Europe,1.2380770889677934,0.9732146636699648,1.1203032351538647,1.1180789540453189,1.3048285728387576,-0.7658883087919328,-1.2419725782442612,1.275913624740121,0.16129923153161485,0.7196814226408074,1.0994858113141823,1.1449373068632809,0.5332608970004041,0.01624458798396583,1.3886157824538687,-0.6283774077698115,1.0308686839206769,1.6319861852406856
Romania,1997,Europe,0.829500895118821,0.7590118214083449,1.0209573523867839,0.7353940056088925,0.8611808117662041,-0.04534970006939964,-1.3013964630875392,1.449698014715637,-0.2580495990533308,0.22003681502853234,0.5415171455712245,1.0924719031387202,-0.4346360260059149,0.17191488018448722,0.3724363530340065,-0.6283774077698115,0.9506227901627808,0.39430443705398605
Romania,1998,Europe,0.19802656398870747,0.13060463509499132,0.6657117881108617,0.029023060330087832,0.2909250807487326,0.6284375744882317,-0.9916365667099999,0.5733809844135637,0.06312540572730028,0.009809700984578198,0.18336033140640556,0.8510761916256382,-1.2758448700847058,-0.5406974371523589,-0.49603657928615646,-0.6283774077698115,0.8550572257783765,-0.7678639901867992
Romania,1999,Europe,-0.4081085119592044,-0.22474970492468285,0.270425098144045,-0.2756292943560068,-0.42903042873614666,0.7380063673900383,-0.641074325324278,-0.4550634146208782,-1.0772013401535838,0.01483959857378901,-0.08736104585190742,0.46190390285802624,-1.9175775753430608,-1.8641578774314569,-0.9552835991849464,-0.6283774077698115,0.6442293776326297,-1.2808020361242929
