country,Year,Region,CO2 emissions from fuel combustion (MtCO2),Average CO2 emission factor (tCO2/toe),CO2 intensity at constant purchasing power parities (kCO2/$15p),Total energy production (Mtoe),Total energy consumption (Mtoe),Share of renewables in electricity production (%),Share of electricity in total final energy consumption (%),Oil products domestic consumption (Mt),Refined oil products production (Mt),Natural gas production (bcm),Natural gas domestic consumption (bcm),Energy intensity of GDP at constant purchasing power parities (koe/$15p),Electricity production (TWh),Electricity domestic consumption (TWh),Coal and lignite domestic consumption (Mt),Share of wind and solar in electricity production (%),Crude oil production (Mt),Coal and lignite production (Mt)
Czechia,1990,Europe,2.4427253697513196,1.1186068985372202,1.5963296539733955,2.5425569266855446,3.054782505908116,-1.1125785873605936,-2.1948306598341247,0.5205390888198597,0.8792363344645325,1.346754188299425,-2.15423897809442,1.6880815076491635,-1.3057616981656126,-0.5090869885229227,2.520336356703837,-0.7493377459438312,-0.8905866788469818,2.432008544189431
Czechia,1991,Europe,1.5433985671685548,1.2947193248806694,1.8036552710320868,1.9404988756805592,0.8997982867802075,-1.1478122729238134,-1.899271532684482,-1.6339446130260404,-0.6205931268039016,1.5807580631837592,-2.4033767723914825,1.8577846170646362,-1.4935495181325558,-1.5394828652941872,2.013680924021583,-0.7493377459438312,-0.8818688260608915,2.147178734455794
Czechia,1992,Europe,1.0797896485835135,1.0825475738390495,1.6101039187929203,1.3099933323994408,0.33628989859723435,-0.9978366701663951,-2.007397240673401,-0.7620376241566817,-0.19669893162992486,-1.2940670930363867,-1.40895102240063,1.7242247360473786,-1.6077385667092052,-2.0223358444960997,1.5085671312812663,-0.7493377459438312,-0.7423831814834455,1.5099866832585558
Czechia,1993,Europe,1.1115474461552284,1.5002080636975919,1.6221229374041943,1.147349042254126,-0.3149273307435775,-0.9409121750922809,-1.8583964512038356,-1.450062647007898,-0.9580885051271314,0.5444804937844544,-1.3388623348743667,1.529442573502782,-1.6458324031574476,-2.1384062721888677,1.3489620549396215,-0.7493377459438312,-0.5680261257616378,1.416886158771293
Czechia,1994,Europe,0.6949032706978616,1.4195996520427014,1.2947110646979851,0.4090788663359625,-1.0098864446503755,-0.7897237468688959,-1.2061063112033803,-1.2508571838215776,-0.4963948275809523,0.9456155860655274,-1.5340650078096156,1.1639882601317924,-1.6621054983392214,-1.66205323693775,0.8977149754646091,-0.7493377459438312,-0.45469403954246274,0.8957870692828681
Czechia,1995,Europe,0.772852201997971,1.35663721371727,1.0652425393710463,0.16547065012294052,-0.7520306034047245,-0.5761600890401045,-0.811063983051489,-0.936725491873918,-0.04955094668099668,1.0793380362051739,-0.5396468334997752,0.9077875048726086,-1.464054533115591,-0.7820846344563119,0.7990500191806841,-0.7493377459438312,-0.4023869228259204,0.7674440385625722
Czechia,1996,Europe,0.8639689738495783,1.0991281839933218,0.9302698688412372,0.3491431759584563,-0.13429785404621014,-0.6298244585297444,-0.6096671198952226,-0.4969411231471933,0.7199385158959677,0.4776177644491348,0.7772342605530235,0.8521038185329843,-1.1487633139687288,-0.1658280436928434,0.805035209543496,-0.7493377459438312,-0.6203332424781801,0.9084140634947029
Czechia,1997,Europe,0.6969043094441955,0.8131179859072696,0.8853189017722739,0.46907324858875454,0.02207603721556107,-0.6836690878525253,-0.5954435708636074,-0.965840136493456,0.1529462803129417,-0.1909413355348927,0.9228408761805991,0.9239695369880218,-1.117234192054043,-0.4700873248181534,0.6833363388329924,-0.7493377459438312,1.2278515481729806,0.7118475715104623
Czechia,1998,Europe,0.24552014808635705,0.6503831037384374,0.7099900812320421,-0.09312909265764549,-0.6428247509269994,-0.7324216017643077,-0.3947401653167776,-0.5582351118199088,-0.27904780394079287,0.21020696085442503,0.9174547665115378,0.768736500433699,-1.0697093572618186,-0.769394267695237,0.1892860797936291,-0.7493377459438312,0.966315964590269,0.3043286090618285
Czechia,1999,Europe,-0.3436550675123287,0.7000305865348284,0.411840112893381,-0.894725314326587,-1.9762645997384594,-0.5584285052611102,-0.15349456632737152,-0.7344553292539607,-1.4170822196467237,0.2770587926219273,1.022076528312376,0.3542650161732211,-1.10835795831853,-1.0844867887385377,-0.4719867705945927,-0.7493377459438312,0.5565768836440212,-0.2231153879658763
Czechia,2000,Europe,0.4975157782509609,1.18360769001474,0.5967863648737188,-0.3525796446641066,-1.0231606177192583,-0.714587562797928,-0.13593809310206031,-1.1298015561929664,-1.573680075188702,-0.09066225075875442,0.7179193638009909,0.39422050270579234,-0.29729210073604584,-0.7396802382058872,0.40911821693641354,-0.7493377459438312,0.5478590308579309,0.15563161752245586
Czechia,2001,Europe,0.44330479170762216,0.8118996473228255,0.46869361110942587,-0.15537986858835787,-0.5072214692718193,-0.678302462185746,-0.061892075389023526,-0.5091999208817375,-1.3347333473358558,-2.062922961273164,1.4286846520747176,0.3821231004158977,-0.18809593363562127,-0.2806603868235557,0.2287192099600365,-0.7484392727685083,0.38221982792221354,0.2149345157113729
Czechia,2002,Europe,0.1220954186687233,0.2742877449767935,0.28765429711661356,-0.0952430042148593,-0.2329092072244433,-0.5796906045028272,0.07280349466960677,-0.7880875693425857,-1.2253848447591287,-2.2969138994742306,1.058731646397199,0.3689451940095321,-0.030820167134503924,-0.31346962771804526,0.07701841813967708,-0.7476086312571673,0.8617017311571844,0.042177132216114965
