country,Year,Region,CO2 emissions from fuel combustion (MtCO2),Average CO2 emission factor (tCO2/toe),CO2 intensity at constant purchasing power parities (kCO2/$15p),Total energy production (Mtoe),Total energy consumption (Mtoe),Share of renewables in electricity production (%),Share of electricity in total final energy consumption (%),Oil products domestic consumption (Mt),Refined oil products production (Mt),Natural gas production (bcm),Natural gas domestic consumption (bcm),Energy intensity of GDP at constant purchasing power parities (koe/$15p),Electricity production (TWh),Electricity domestic consumption (TWh),Coal and lignite domestic consumption (Mt),Share of wind and solar in electricity production (%),Crude oil production (Mt),Coal and lignite production (Mt)
France,1990,Europe,0.20253922538978048,1.6726634370969684,1.4019383490901596,-2.90595610240539,-1.9709038897806934,-0.3931728750700103,-1.5265316951449328,0.12257502704940355,0.19532535453454802,1.1719181751506589,-2.365842571398354,1.112669351155698,-2.720315164771311,-2.4074480520293022,1.8737248963310078,-0.7034673970459808,1.8283342843654358,-0.7992196413688144
France,1991,Europe,1.09410264453251,1.9061942678101336,1.8066343530143458,-1.887435715713688,-1.0213685433139335,-0.43762401415447355,-1.5888432725259491,0.8233150887662726,0.3918488331098921,1.493902282455247,-1.6046689130402156,1.5321666334302289,-1.922082303894463,-1.8171136210906942,2.2703933233658056,-0.7056084243660188,2.1886892492867176,-0.7992196413688144
France,1992,Europe,0.730078427693666,1.698053821937796,1.5105055989452072,-1.6302975264373138,-1.265930478071674,0.2961006412113987,-1.4146665769819626,0.7412972322375974,0.3021635548573043,1.4229138895116544,-1.5183735676972858,1.251250013464037,-1.7366750390016796,-1.589564343285597,1.6057953311351942,-0.706383711663674,1.9316067438245836,-0.7992196413688144
France,1993,Europe,0.11389677672971267,0.8052047104454397,1.229213782978693,-0.6752720545264065,-0.9956925935439501,-0.1567122076154409,-1.1923633231215522,0.38605739114777404,0.453739376416128,1.6502498672315615,-1.450680591035224,1.454957001424358,-1.5286996458735553,-1.5816918803910627,0.5018550654517328,-0.7086327442769397,1.8151505661366085,-0.7992196413688144
France,1994,Europe,-0.10319246039992765,0.9454905662635448,0.9751290542773866,-1.0782012975883866,-1.5029980343632043,0.754054965731275,-0.9951164744136528,0.2998104888918388,0.3072744255149455,1.743214305336119,-1.4588863413757935,0.970507849845857,-1.4332667377564263,-1.4049124667943533,0.461469676380203,-0.7081412592496598,1.7371468999493795,-0.7992196413688144
France,1995,Europe,0.23995398696950934,0.833864178779797,1.0239738889210765,-0.45137891405051056,-0.8470415879306552,0.2180098093933322,-1.0273007855082577,0.5880263628496358,0.4381967286627524,1.59109067834807,-1.3127011663166923,1.121530980043562,-1.0340585669593223,-1.2883799587249292,0.7747160639859383,-0.7090351418070617,1.3416353530845577,-0.7992196413688144
France,1996,Europe,0.7020293112907122,0.7440254554404082,1.1683620085508684,0.1529041664594604,-0.032849209506412555,-0.3720014279629213,-1.0305870760861193,0.7361711162045561,0.7139737083949499,1.2175518881110274,-0.5665581875532978,1.4061543640901033,-0.5954479121090511,-0.8798643204970488,0.8727877564354777,-0.7113644182797241,0.9252495856907592,2.214247010291201
France,1997,Europe,0.41718774584442475,0.7863028262224103,0.8905444944448369,-0.3175153057237945,-0.5178850388583831,-0.45633267705249403,-0.9832659022061494,0.7559066629317681,1.0780357278433963,0.9428914991016025,-0.6474596983372243,0.9508081485974262,-0.7933318657823493,-0.944122672085244,0.48450882916916244,-0.7090976892053095,0.5055678887397537,2.0681611306363847
France,1998,Europe,1.1704909966087729,1.1817845166663385,1.0378269650969967,-0.8277186089186023,0.0390281249591448,-0.6153128236346209,-0.9269156175857,1.2185386349138265,1.255165902690429,0.6690696611511475,-0.5745764366575863,0.9055972773361477,-0.6441161723889235,-0.651061465797917,1.1650478448362445,-0.7081814859308201,0.3144039744217565,1.8345573383225098
France,1999,Europe,1.0071716970429117,0.9977710904239955,0.7651230158452463,-0.5629867903194722,0.05869474297492176,-0.013771151627163853,-0.7870217872382623,1.0997408958480728,0.6691660752320642,0.5042743112287841,-0.17907658575060365,0.6190606761132256,-0.3108693194829181,-0.4572584779802233,0.6985171125288462,-0.708479246465989,0.2144274445198152,1.5751212868013813
France,2000,Europe,0.8824625193954986,0.7109534617925196,0.4940809452434093,-0.022294465274919177,0.2852058051714949,-0.5178946960797528,-0.6243665887180168,0.8797023651297364,0.9018157080449852,0.34454610730003293,-0.05872603399570946,0.3931332245541536,0.013616329169120749,-0.22268916956853493,0.549875760938237,-0.7090620094088566,0.11115498506066744,1.3408494188183528
France,2001,Europe,1.0107738017877415,0.5735357637291428,0.44205377394777984,0.18626430402559802,0.6823694698702547,-0.11348865042661824,-0.6590924557600495,1.2630076915004669,1.0386890249722374,0.3327180306234321,0.3347754664947669,0.4023017157526454,0.2332427478496375,0.053900036331182524,0.01238238825147094,-0.7057145218754534,-0.19097189101662718,1.4045392992776173
France,2002,Europe,0.7841423376639749,0.3134145850145579,0.28595330044074474,0.504582595730699,0.7315212677138336,-0.9559545084576737,-0.5277919364720718,0.8188297372373611,0.592783063074708,0.2600375195573766,0.43529619452906737,0.32879342197094136,0.45190589276401094,0.004283462865307368,0.11833038997298322,-0.6972965700314613,-0.31511857100475177,1.1054640913867364
France,2003,Europe,0.9545554875846954,0.16970890496913246,0.3139303553514418,0.7610797255159699,1.2221778418820461,-1.089757461923958,-0.37559713829378466,0.8771393071132159,0.8248726004730922,0.09523865226610143,0.8814608051155488,0.47016508441101523,0.6302262149487472,0.4443641672849704,0.13391133666942026,-0.6904813017773321,-0.23931219118899408,0.8299942238059322
France,2004,Europe,0.9648355262654726,0.0015786446295072878,0.17233480011435584,0.9432879333795003,1.510825840215912,-1.088477457576356,-0.20176160623967795,0.8840595637578231,0.8834725832189289,-0.07801062622649954,1.0903286695616083,0.3561649824215296,0.7957028869182445,0.7382276627844789,0.009845010873892697,-0.6796667089083519,-0.1876759614594202,0.5618731885858127
France,2005,Europe,1.0639709180576593,0.04753194445638195,0.12750176932688387,0.9692883396299248,1.5922692906714055,-1.5844321810625945,-0.08659321472005956,0.7360429633037294,0.7398081093904262,-0.2715421660358044,1.426552643557325,0.2522446893914462,0.8417565469757304,0.7981486383193156,0.3131941877550685,-0.6565305294227843,-0.39861545312065844,0.4678972111249403
France,2006,Europe,0.7747380325820614,-0.032675372573147336,-0.10717888820021658,0.8304783434508506,1.2648680408053128,-1.1840416473240811,0.09509026477126606,0.6720946657915287,0.7799949553833891,-0.1456183053647674,1.0647066312309248,-0.07637123512660722,0.814417920089016,0.6817164164014146,0.036630355776363574,-0.5823523566028089,-0.5458336400092312,0.11381710647378548
