country,Year,Region,CO2 emissions from fuel combustion (MtCO2),Average CO2 emission factor (tCO2/toe),CO2 intensity at constant purchasing power parities (kCO2/$15p),Total energy production (Mtoe),Total energy consumption (Mtoe),Share of renewables in electricity production (%),Share of electricity in total final energy consumption (%),Oil products domestic consumption (Mt),Refined oil products production (Mt),Natural gas production (bcm),Natural gas domestic consumption (bcm),Energy intensity of GDP at constant purchasing power parities (koe/$15p),Electricity production (TWh),Electricity domestic consumption (TWh),Coal and lignite domestic consumption (Mt),Share of wind and solar in electricity production (%),Crude oil production (Mt),Coal and lignite production (Mt)
Italy,1990,Europe,0.06835646734497064,1.5882531972170708,1.2456006550222412,-1.9017390801845393,-1.1682113404483963,-0.9847569509814955,-1.581490157148431,0.885779325144376,0.28226259082959876,0.9006436670529119,-1.838732029731612,0.6861772611624181,-2.0237558331855916,-2.031968979817304,0.6813904965865676,-0.8289552088350407,-1.084510764974427,-0.7409544626618355
Italy,1991,Europe,0.08334053587438835,1.2607186412628428,1.1287348700084245,-1.6543090177479929,-0.9064056710564151,-0.47951492127567885,-1.5867357090511798,0.8165701485882069,0.31210010206098726,0.9199048813418845,-1.594676167196397,0.8309150320167051,-1.8471733909989336,-1.8738103608421337,0.3760373165908398,-0.8373793305345233,-1.4317444622931768,-0.7409544626618355
Italy,1992,Europe,0.07110030166486007,1.3259451495073635,1.0445542874941587,-1.2595731445370626,-0.9717065605735902,-0.506869040952875,-1.4231255041918764,0.9640130224268763,0.35240691547882536,1.0587772166711544,-1.629769044364415,0.6020092617984028,-1.6969293575586757,-1.7326306769250035,-0.25198409955996975,-0.7996169659742481,-1.1112210493835613,-0.7409544626618355
Italy,1993,Europe,-0.04184888950220465,1.2014913568883492,0.9995095608323332,-0.9227017099055478,-1.028093744849813,-0.5235942175327893,-1.3541655011034615,0.9083406269602061,0.43249707720518143,1.3196880074732669,-1.5311567387880152,0.6553054778798868,-1.8137933511223916,-1.7037954836101168,-0.806644375849608,-0.7771728384620998,-0.9420559147923757,-0.7409544626618355
Italy,1994,Europe,-0.1359996844968772,1.2164062885065778,0.7236430742816594,-0.5329965691113808,-1.1645276267964784,-0.46932467933307725,-0.94486745097684,0.8417371218813591,0.44776480956042325,1.5193025025017444,-1.659310778362003,0.12253042881739862,-1.508734994806446,-1.4592279389695553,-0.6422941774228067,-0.8091552687104155,-0.6245003112615527,-0.7409544626618355
Italy,1995,Europe,0.33135450187901205,0.855888517653512,0.9596204757027188,-0.5579779687573527,-0.25277444765305596,-0.848903585168466,-1.0672746072048538,1.0502543930299253,0.27432337000487345,1.4724536839831395,-1.2412288410042864,0.9718099745587779,-1.1811637312715333,-1.236600915722779,-0.3752650131212232,-0.8137062006057703,0.00022356297431658998,3.036399183026153
Italy,1996,Europe,0.2835818650343727,0.7892021685919673,0.806597759716349,-0.2834442720152545,-0.26296487930756735,-0.6050248095458464,-1.0507309844611834,1.0057673190268783,0.17940169684771184,1.4076374988587188,-1.0872268313073932,0.7544020559371329,-1.0814975675833587,-1.1564100820236145,-0.7024095035619174,-0.7951884471418152,0.298488405542987,2.8389635388235264
Italy,1997,Europe,0.36264862807022413,0.7205398511262057,0.7337960757978693,-0.2312408280657825,-0.09685971389067642,-0.678155002860305,-0.8651155804939721,1.0245789960338814,0.7697830959787004,1.2656134625270685,-0.9334936876958596,0.6926421377919418,-0.8431654370246788,-0.9076864033745388,-0.656912992691279,-0.7662092482625185,0.9499225641879919,2.3323362253979183
Italy,1998,Europe,0.5766343962623988,0.6823587547520763,0.7908773167235282,-0.2669708038547708,0.23110560299273336,-0.688369344412182,-0.8250855143902024,1.0151096045675185,1.0788019988488,1.2178431306302817,-0.5529909640389363,0.8476561523198713,-0.5612632138482411,-0.6778103091826787,-0.48894323596356504,-0.7471587803315382,0.5418487746039906,1.6059220627656132
Italy,1999,Europe,0.6809349447899818,0.6363567469479273,0.7558127419316351,-0.6143734890807319,0.4158668545124348,-0.5166520104446201,-0.8106016476509789,0.873005179609215,0.5884896797833116,0.9339789614160725,-0.08868223413411438,0.83307364757569,-0.3626418203840703,-0.46919815642973095,-0.493173258449041,-0.7365330137287511,-0.3529457531020179,0.2536741600193213
