country,Year,Region,CO2 emissions from fuel combustion (MtCO2),Average CO2 emission factor (tCO2/toe),CO2 intensity at constant purchasing power parities (kCO2/$15p),Total energy production (Mtoe),Total energy consumption (Mtoe),Share of renewables in electricity production (%),Share of electricity in total final energy consumption (%),Oil products domestic consumption (Mt),Refined oil products production (Mt),Natural gas production (bcm),Natural gas domestic consumption (bcm),Energy intensity of GDP at constant purchasing power parities (koe/$15p),Electricity production (TWh),Electricity domestic consumption (TWh),Coal and lignite domestic consumption (Mt),Share of wind and solar in electricity production (%),Crude oil production (Mt),Coal and lignite production (Mt)
Portugal,1990,Europe,-1.5877713472453694,0.6058523689275881,0.12384301900216155,-1.072493920345129,-2.0125461304891124,-0.34886899250966624,-1.4023494482854961,-0.4056886341582809,-1.148221571912182,0.0,-1.442382191851842,-0.2302198356054829,-1.7956753071916336,-1.9471506057157253,-0.3264445267178877,-0.9433915935567753,-0.6092037802009868,-0.4264245909696337
Portugal,1991,Europe,-1.3693714678705373,1.0319378951811993,0.07989258958284197,-1.0713545303678567,-1.9446042454023198,-0.48637853439635303,-1.1953480995231913,-0.3815210199587221,-2.135912614161341,0.0,-1.442382191851842,-0.6187760725464602,-1.647394596231616,-1.7979772129057296,-0.12525602151783854,-0.9431677323859958,-0.6092037802009868,-0.4264245909696337
Portugal,1992,Europe,-0.8085928428414636,1.4894834508143873,0.7064068064453464,-1.5221318487126492,-1.5448005324038239,-1.632761077980395,-1.2291330465350003,0.21432052285222272,-0.9716198564291219,0.0,-1.442382191851842,0.011397987308473105,-1.6240330837827728,-1.7089985965205947,-0.03929366020508988,-0.9422462639646844,-0.6092037802009868,-0.4264245909696337
Portugal,1993,Europe,-0.9950640963309768,1.2381249912837893,0.6388632432417407,-1.1886371923355927,-1.6366440606187411,-0.6976540280962185,-1.1791216806730542,-0.09282788306580891,-1.2792744286507447,0.0,-1.442382191851842,0.09697666919383277,-1.503115625829965,-1.6700490353045085,0.20670501206224334,-0.9405507903343383,-0.6092037802009868,-0.4264245909696337
Portugal,1994,Europe,-0.7886240036505673,1.3437870335211992,0.8241508551347484,-0.980398636200079,-1.4668023376587216,-0.16689429220882854,-1.2285150907602873,-0.03834089832498487,0.702500478127503,0.0,-1.442382191851842,0.30162703479711395,-1.4840803193901666,-1.5495452608676439,0.4389862862477545,-0.9300937527753496,-0.6092037802009868,-0.4264245909696337
Portugal,1995,Europe,-0.2900572664537937,0.884008168218005,1.0896570713516998,-1.1474989202827204,-0.7538305445619903,-0.8975755159273687,-1.0709377332614565,0.44325374099713516,0.3844575697009942,0.0,-1.442382191851842,1.0839274964015149,-1.280424171514373,-1.3370931087799016,0.8377053238260341,-0.9286978011015786,-0.6092037802009868,-0.4264245909696337
Portugal,1996,Europe,-0.5744713474097208,0.38232558285389345,0.4585582790354579,-0.6755833785353439,-0.826879673240844,0.5725019556539103,-1.0198882916375993,0.17609175130019245,-0.41864072921519135,0.0,-1.442382191851842,0.48954771831428456,-1.1445813028303595,-1.177297108365519,0.623713913749618,-0.926036730304932,-0.6092037802009868,-0.4264245909696337
Portugal,1997,Europe,-0.24897290229890956,0.2986386880354559,0.48833602281730765,-0.7205355672136018,-0.4330542382823546,0.21764612738076072,-1.0140346338749762,0.5698041571693712,0.09518236153416931,0.0,-1.3962854523383357,0.6078435817084481,-1.178433864851137,-0.9775235524507551,0.6474907370914427,-0.92063865183859,-0.6092037802009868,-0.4264245909696337
Portugal,1998,Europe,0.4414807215105117,0.5389618242018912,0.8649953812198232,-0.7357629958547873,0.1917553941365799,-0.23039702173347243,-1.0622575124654652,1.282968481639992,0.9222537440000912,0.0,-1.0708422957444028,1.0168210268296494,-0.6618848673711621,-0.7521643610157469,0.20944849167860777,-0.9096829063212429,-0.6092037802009868,-0.4264245909696337
Portugal,1999,Europe,1.3825349057724121,1.2451786601641417,1.5274602028999018,-1.0974199107156588,0.8053431078670905,-1.5526674787561798,-0.9006256427178633,1.39194245112164,0.49313554845980073,0.0,-0.40612641814386125,1.4642285875267576,-0.1964932559481453,-0.48614228455749314,1.213562031267945,-0.9010693787420859,-0.6092037802009868,-0.4264245909696337
