country,Year,Region,CO2 emissions from fuel combustion (MtCO2),Average CO2 emission factor (tCO2/toe),CO2 intensity at constant purchasing power parities (kCO2/$15p),Total energy production (Mtoe),Total energy consumption (Mtoe),Share of renewables in electricity production (%),Share of electricity in total final energy consumption (%),Oil products domestic consumption (Mt),Refined oil products production (Mt),Natural gas production (bcm),Natural gas domestic consumption (bcm),Energy intensity of GDP at constant purchasing power parities (koe/$15p),Electricity production (TWh),Electricity domestic consumption (TWh),Coal and lignite domestic consumption (Mt),Share of wind and solar in electricity production (%),Crude oil production (Mt),Coal and lignite production (Mt)
Netherlands,1990,Europe,-1.5491805456827288,1.099286729636026,1.4983225448587667,0.06835218074354785,-2.1031719581603823,-1.1038887464691118,-1.6761843083377066,-1.6057892560176694,-2.966590354416487,0.13025856391855298,-1.0458969772250903,1.5074267568696507,-1.8139598660067346,-2.103072254868708,-0.19755607794468447,-0.8499631954455238,1.6741004395203418,0.0
Netherlands,1991,Europe,-0.7833187931783182,1.2328215481857001,1.6231651613325222,0.6774724790267724,-1.4501305608514798,-1.0804364186006399,-1.749057125659577,-1.8421985020395382,-1.5924314710110035,0.706622023182627,0.4231949107855497,1.616555888815655,-1.6494506589687061,-1.9282418281115328,-0.7700728829291856,-0.8581722266912657,1.5185835125479097,0.0
Netherlands,1992,Europe,-0.9780204710702004,1.1496445604574896,1.4345711654209536,0.679915917528466,-1.5899013682016245,-1.075145525310368,-1.500337179520787,-1.5727201055324669,-0.9782076971423574,0.727898066943778,0.05691726412915141,1.4239030569584281,-1.453823609374229,-1.795082452893254,-0.7799387060156281,-0.8191430029460968,1.1161970581437148,0.0
Netherlands,1993,Europe,-0.43997817460672284,1.4019347424080337,1.5466534316132758,0.7952872609303184,-1.2172830081948376,-1.0500260990617227,-1.549115520846418,-1.78450338842706,-0.7369183813947817,0.8249280516963083,0.4368851407268425,1.4913588128076016,-1.460496582176268,-1.6873800170549405,-0.753320290728834,-0.8093081955244261,1.085746191323938,0.0
Netherlands,1994,Europe,-0.3630747594551413,1.4271905236310962,1.3759743153898987,0.6059975012389093,-1.1587343333127549,-1.0259970303552792,-1.2690250332270934,-1.2202170333391449,-0.8025606167700575,0.5624308683343102,-0.036268572121566325,1.2949671734162918,-1.276104639850531,-1.4256043511846543,-0.19976044905004395,-0.7945950309048132,2.2635422186745964,0.0
Netherlands,1995,Europe,0.19725113369453567,1.0547640393404396,1.3655879444824128,0.629106760369091,-0.4280403391968076,-0.9992819651501768,-1.3253144913714667,-0.6946286203083784,0.7623935551712515,0.6428815587382966,0.3243031814118524,1.3679710886726109,-1.1883346200359535,-1.3530716562128153,0.5137113503409378,-0.7561512610119557,1.2086371895608947,0.0
Netherlands,1996,Europe,1.200046692883347,1.0731012931099106,1.4717854176487315,1.3265292010826666,0.5099807360577212,-0.9317465089445974,-1.5104703841637406,-0.25487927874984084,1.2933021841405095,1.2917300044724784,1.835283914332296,1.4836030342484932,-0.8977879369104289,-1.073280310165938,0.33055838488778827,-0.7463034584244338,0.7779749302526204,0.0
Netherlands,1997,Europe,0.6206707099275245,1.0489289659638696,1.0050978706890514,0.5952532428840481,-0.02406703265593081,-0.8966133621529396,-0.9208048451430167,-0.28724483028855125,1.0444387643111708,0.6544793710183134,0.8598678655051329,0.9622058076389466,-0.8229553133447028,-0.826073846525417,0.3518864798811452,-0.738585496028611,0.6605215868049097,0.0
Netherlands,1998,Europe,0.6559933639629963,0.8646649943519418,0.7333132896934283,0.36612277688189343,0.11572331110755948,-0.8583133823730741,-0.6070827025366395,-0.2921700229140054,1.5912169446898348,0.4267868437592913,0.678864177971642,0.6938417184733529,-0.5102107819185175,-0.5692329104426307,0.5323444124658653,-0.7134197628434129,0.34513760902864843,0.0
Netherlands,1999,Europe,0.09782327984401212,0.47640737588778287,0.28100958202036663,0.0067372951617374124,-0.19376566933781256,-0.8008326881183723,-0.37046824430160286,-0.24221449771295694,0.30975066838020837,0.09661249607258718,0.3510952998965909,0.2567093814520092,-0.8094731846222158,-0.40317533664101357,-0.5366775637266892,-0.7100441052919889,0.243997229948675,0.0
