country,Year,Region,CO2 emissions from fuel combustion (MtCO2),Average CO2 emission factor (tCO2/toe),CO2 intensity at constant purchasing power parities (kCO2/$15p),Total energy production (Mtoe),Total energy consumption (Mtoe),Share of renewables in electricity production (%),Share of electricity in total final energy consumption (%),Oil products domestic consumption (Mt),Refined oil products production (Mt),Natural gas production (bcm),Natural gas domestic consumption (bcm),Energy intensity of GDP at constant purchasing power parities (koe/$15p),Electricity production (TWh),Electricity domestic consumption (TWh),Coal and lignite domestic consumption (Mt),Share of wind and solar in electricity production (%),Crude oil production (Mt),Coal and lignite production (Mt)
Spain,1990,Europe,-1.3766495288446807,0.4239386879997016,0.5917110332980017,1.6883905413000653,-1.796867997553899,-0.8189939788373835,-1.2227855089689974,-1.3911739798859633,-1.6648889892512244,2.9811725155746727,-1.6104614909808344,0.6819344728808242,-1.70531532699423,-1.7676084813841892,1.1215225707656489,-1.058335175776668,1.8992583765010516,-1.4766586481045847
Spain,1991,Europe,-1.1636544649264333,0.5058820221487752,0.7053989505059375,1.4840887811044492,-1.5800655794892755,-0.7201299964508654,-1.3355324993350357,-1.09350001336084,-1.1258917799032162,2.7402369172011736,-1.5472181737149502,0.7977598755726723,-1.6337739211009559,-1.7030731199368825,1.1340530559826807,-1.0581790260500614,2.6069266143072403,-1.4766586481045847
Spain,1992,Europe,-0.9122495216695132,0.9721041611018174,0.9723315130522713,0.982931397105514,-1.4677655104996414,-1.2482718487978546,-1.2933843255531543,-0.861268484301035,-0.6125611043336843,2.4434909137589638,-1.5143363754442805,0.8917377740047782,-1.5798872664814985,-1.6548598454445047,1.094306676122286,-1.052556394020015,2.5560152302924064,1.6652815181139595
Spain,1993,Europe,-1.249026552295268,0.6150685969614531,0.5996920516673171,0.3496329652686924,-1.7190144827257243,-0.8960461974070595,-1.1544269956326987,-1.1608522495848739,-1.2844839412502251,0.9699420336354743,-1.5237953240280937,0.574438139900241,-1.615307457124894,-1.6582039908043344,0.8792133152311917,-1.0515667241071653,1.7923444700699012,1.4786071962602705
Spain,1994,Europe,-1.0491993369334007,0.3662413904675731,0.7003883847765331,-0.2071566037405331,-1.393426246785854,-0.7182048745890616,-1.1686668202221784,-0.7471898384470955,-0.9948573706130989,-0.22716140049415703,-1.4839747030261863,0.8797608035607737,-1.52212652851042,-1.5276051485068844,0.7729835329135492,-1.048025607425269,1.4003268131556812,1.4705942890486263
Spain,1995,Europe,-0.7428491835902217,0.5392639497328954,0.9017302859219057,-0.8016489296373578,-1.1065583934765537,-1.0479355032784574,-1.2734924244367105,-0.3144294397221623,-0.9359594299424904,0.36124566701863114,-1.3242468575322415,1.0648565318030663,-1.4255142689273672,-1.4049348097777716,0.7888661224561572,-1.0423623507375601,0.9803078950333032,1.3043484778883605
Spain,1996,Europe,-0.9848147027218928,0.0788798060132698,0.419482702733883,0.15008254322538161,-1.2023545126620994,-0.10102495492918284,-1.0215655180651955,-0.46784994000564084,-1.47819872776778,0.49820199494185824,-1.2284809038772722,0.6441313845466354,-1.2895708393173777,-1.2725199415233281,0.282139685239995,-1.0377845072989413,0.2904586416323064,1.1326433233531281
Spain,1997,Europe,-0.5165620233255624,0.43067378991885463,0.7381166755921182,-0.6510376373839851,-0.7991426177468002,-0.5528431612239703,-0.8755748510236981,-0.1668656556320779,-0.6933431422259421,-0.27281329929444803,-0.9510935156633755,0.8940966879685999,-0.9954541208654762,-1.0084431913868523,0.5950825676347927,-1.0195634527515176,-0.06846661567227127,1.015707710418365
Spain,1998,Europe,-0.31278074777375026,0.19187069398357473,0.6770220368040595,-0.13872597755844743,-0.45506927774516054,-0.5794246006440181,-1.0354142778957809,0.33833977600679704,0.6296991305445838,-0.4503491891948392,-0.9197420671999134,0.9585259086984748,-0.9066453720335461,-0.8704030719973309,0.47951478041018997,-0.9888967534938399,0.33373331804491513,0.8999167985138362
Spain,1999,Europe,0.2023328393161141,0.7394918570510325,0.9410471391412182,-1.4848303587587721,-0.10835903427386263,-1.1730848921827528,-0.7382527063115034,0.6016373648750408,0.39356701978260017,-0.3666537826984016,-0.7449675751569745,0.993282727772836,-0.6662492760574605,-0.6051082556701892,0.7891055584794127,-0.9257963700575154,-0.25174759812567266,0.8558898358124947
Spain,2000,Europe,0.5946237835015307,0.9812147833307545,0.989669342916482,-0.8206299565924102,0.22275452920494085,-0.8900994526335035,-0.763785012139678,0.8134977071752142,0.1177193251739197,-0.31592941519079737,-0.5441603248294054,0.9108417806302007,-0.36700400916865095,-0.31593934200598545,0.9757060326031145,-0.8469067782914839,-0.43502858057907395,0.8248948540707504
Spain,2001,Europe,0.6011421844873702,0.5734272138544791,0.7234102459999642,0.7201706984899409,0.42869119277425205,-0.32987131912451945,-0.6412001184027453,1.0920736861131817,-0.4307339755661599,0.630086607419375,-0.42127457610769703,0.7814421726105732,-0.153597360542194,-0.037157210949464725,0.6466411246424539,-0.7704158929945977,-0.15247039929674683,0.6629636852552157
Spain,2002,Europe,1.019818885653931,1.0436669562286556,0.9441683627226592,-0.7255529285559873,0.6693993842917704,-1.035130467684832,-0.5814768840911885,1.1646460389443707,-0.3899376955603718,0.6174064374636614,-0.1766827078212796,0.8072799140699926,0.010866701742112714,0.06403086950789534,0.989433697936424,-0.6745885821161758,-0.20847292171306395,0.590055035021794
Spain,2003,Europe,1.1747508774874267,0.8260658641745721,0.8824223934671896,0.34084708490679644,0.9553999378619593,-0.27027066256440185,-0.5375021485952047,1.3868192945416082,-0.3758886454921531,-0.17390038522669646,0.08385648598754981,0.8537950910747003,0.3015151931935158,0.3386494288581378,0.7163674741385145,-0.5920975835301062,-0.19319950650861384,0.5202282721774663
Spain,2004,Europe,1.5521116856166268,0.8959590541885396,1.0113825455039012,0.2251062566259563,1.3453431167444225,-0.657397107897625,-0.37272351383813024,1.5748708123164619,0.1760769177649826,0.15834629988491747,0.43925793313727646,0.995459688172121,0.6569900127287159,0.6215065449888886,0.8909456803707059,-0.3868968803563741,-0.3637526429583068,0.46352154421813807
Spain,2005,Europe,1.8906041984346915,1.2212935411809316,1.0543430850376454,-1.5398937088185214,1.5464226036188082,-0.9977310264596255,-0.20750850498385795,1.6707427100039802,0.3984301524985203,-0.32607360188005524,0.9023234865026922,0.8543886754612182,0.9172730699097907,0.8746649927253904,0.8290115623553114,-0.16098489108164704,-0.5903083018243168,0.33390616602538853
Spain,2006,Europe,1.672085324407485,0.8399885750630627,0.5831496959179139,-0.9158935053955655,1.5119990770919054,-0.7001840086711968,0.12032597439064505,1.5052268175819685,0.5443241339761786,-0.5644800369212761,1.1234038353260878,0.4137743718306739,1.0164496037112971,0.9980440245108907,0.4234069389606767,-0.2601837914400992,-0.6590386702443423,0.327302121620187
Spain,2007,Europe,2.0060574420646056,1.2765794481312704,0.6188309812581071,-1.7579148890865148,1.6437975442199888,-0.5437310471455707,0.07516854653096293,1.5579372633225166,0.12906663484440262,-0.7039728756477044,1.1863726871672868,0.20934551853095634,1.1197400450719075,1.0778384333285456,0.6367444356812308,-0.12097423593015762,-0.6514019626421174,0.23871987266508796
Spain,2008,Europe,1.3067851788101044,0.4042682523633341,-0.006430096858425094,-1.7113966034407064,1.3359988487237464,-0.48649824102870115,0.5107538198644058,1.1389274156603355,0.31332532996988793,-0.7065090516679708,1.5045726417000576,-0.1912473832832636,1.2802193359088316,1.1512988979547356,-0.6303509993863051,0.09156454493513069,-0.6895855006532425,0.14767211379871323
Spain,2009,Europe,0.4495932928424334,-0.12947606981816595,-0.48340119413994914,-1.702042458135337,0.6130720823543226,0.09396640482644317,0.6151598945332705,0.5793563793566927,-0.6009436206234265,-0.7141177750188157,1.1183607162437017,-0.6033238126745153,0.9271612064644054,0.8456971640455423,-1.1796172367341748,0.46378555825736345,-0.7455880230695596,0.036283898164318866
Spain,2010,Europe,0.12028244390342042,-0.8368968524681776,-0.7688358695838144,1.4108123641887895,0.5931304389064936,0.8928458512251618,0.6687760983708478,0.3890131030713812,-0.490172264316316,-0.6202772358177062,1.09962178709111,-0.6388725991679827,1.0545816527008276,0.9123143113459886,-1.5164239094467602,0.6660959299482522,-0.6997677774562092,-0.5796533100274505
Spain,2011,Europe,0.20194059292314315,-0.4175181607769012,-0.6550698828509902,-0.5817411543942164,0.46570445781399583,0.5783803201181825,0.925861733387163,-0.09709434098033795,-0.7387323809078795,-0.6177409710292374,0.8677301287960955,-0.7039547515465182,0.9129008901272463,0.8827706695578253,-0.703698234510207,0.7411260285016694,-0.758315869073268,-0.6449893226762413
